date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,has_ot,gap,prod_cat
2015-01-12,2,finishing,Monday,6,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.817424242,True,0.017424241999999923,3
2015-01-12,2,finishing,Monday,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,0.809564394,True,0.159564394,3
2015-01-12,2,sewing,Monday,3,0.8,19.87,941.0,9900,0,0.0,0,0,55.0,0.800273829,True,0.0002738289999999477,3
2015-01-12,2,sewing,Monday,6,0.8,11.41,843.0,5670,50,0.0,0,0,31.5,0.800181818,True,0.00018181799999994475,3
2015-01-12,2,sewing,Monday,12,0.8,11.61,760.0,4470,50,0.0,0,0,31.5,0.80007657,True,7.656999999994252e-05,3
2015-01-12,2,sewing,Monday,2,0.8,28.08,737.0,10530,63,0.0,0,0,58.5,0.8,True,0.0,3
2015-01-12,2,finishing,Monday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.725,True,-0.07500000000000007,2
2015-01-12,2,sewing,Monday,10,0.8,50.48,381.0,6930,45,0.0,0,0,58.5,0.688557555,True,-0.111442445,1
2015-01-12,2,sewing,Monday,5,0.65,20.79,1141.0,8460,0,0.0,0,0,59.0,0.650040783,True,4.078299999998869e-05,1
2015-01-12,2,sewing,Monday,11,0.65,12.52,1004.0,9540,44,0.0,0,0,53.0,0.64998056,True,-1.9439999999981694e-05,1
2015-01-12,2,finishing,Monday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.648106061,True,-0.15189393900000003,1
2015-01-12,2,finishing,Monday,11,0.8,4.15,0.0,1440,0,0.0,0,0,8.0,0.640577652,True,-0.159422348,1
2015-01-12,2,sewing,Monday,4,0.35,22.4,581.0,7350,0,0.0,0,0,51.5,0.35063299,True,0.0006329899999999999,1
2015-01-12,2,finishing,Monday,10,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.24625,True,-0.5537500000000001,1
2015-01-13,2,finishing,Tuesday,4,0.35,4.3,0.0,2160,0,0.0,0,0,12.0,0.952020202,True,0.6020202020000001,4
2015-01-13,2,finishing,Tuesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,2.0,0.951420455,True,0.151420455,4
2015-01-13,2,finishing,Tuesday,10,0.8,3.94,0.0,5400,0,0.0,0,0,20.0,0.912766667,True,0.11276666699999993,4
2015-01-13,2,finishing,Tuesday,3,0.8,4.15,0.0,1620,0,0.0,0,0,9.0,0.901262626,True,0.10126262599999991,4
2015-01-13,2,finishing,Tuesday,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.858143939,True,0.05814393899999992,3
2015-01-13,2,sewing,Tuesday,1,0.8,26.16,1073.0,10620,75,0.0,0,0,59.0,0.850502311,True,0.05050231099999991,3
2015-01-13,2,sewing,Tuesday,9,0.8,26.16,1156.0,10620,75,0.0,0,0,59.0,0.850502311,True,0.05050231099999991,3
2015-01-13,2,sewing,Tuesday,8,0.8,25.9,1211.0,10260,60,0.0,0,0,57.0,0.850252525,True,0.05025252499999999,3
2015-01-13,2,sewing,Tuesday,7,0.8,25.9,1126.0,10170,60,0.0,0,0,56.5,0.850136766,True,0.050136765999999944,3
2015-01-13,2,finishing,Tuesday,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,0.821354167,True,0.17135416699999995,3
2015-01-13,2,finishing,Tuesday,2,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.805909091,True,0.005909090999999922,3
2015-01-13,2,sewing,Tuesday,6,0.8,11.61,1004.0,5670,50,0.0,0,0,31.5,0.800246753,True,0.00024675299999998845,3
2015-01-13,2,sewing,Tuesday,12,0.8,11.61,1063.0,5670,50,0.0,0,0,31.5,0.800246753,True,0.00024675299999998845,3
2015-01-13,2,sewing,Tuesday,2,0.8,28.08,723.0,10530,50,0.0,0,0,58.5,0.8,True,0.0,3
2015-01-13,2,sewing,Tuesday,3,0.8,42.27,465.0,9900,54,0.0,0,0,55.0,0.705576584,True,-0.09442341600000004,2
2015-01-13,2,finishing,Tuesday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.681060606,True,-0.11893939400000009,1
2015-01-13,2,finishing,Tuesday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.670075758,True,-0.12992424200000008,1
2015-01-13,2,finishing,Tuesday,11,0.8,4.15,0.0,1440,0,0.0,0,0,8.0,0.601278409,True,-0.1987215910000001,1
2015-01-13,2,sewing,Tuesday,11,0.7,27.13,530.0,9540,37,0.0,0,0,53.0,0.582301029,True,-0.11769897099999993,1
2015-01-13,2,sewing,Tuesday,5,0.7,20.79,1297.0,10440,0,0.0,0,0,58.0,0.526810345,True,-0.17318965499999994,1
2015-01-13,2,sewing,Tuesday,4,0.5,22.4,783.0,10170,23,0.0,0,0,56.5,0.500380799,True,0.00038079899999998723,1
2015-01-13,2,sewing,Tuesday,10,0.35,22.4,715.0,10170,23,0.0,0,0,56.5,0.35020649,True,0.00020649000000000362,1
2015-01-14,2,finishing,Wednesday,11,0.8,4.15,0.0,1980,0,0.0,0,0,7.0,0.934607438,True,0.13460743799999997,4
2015-01-14,2,finishing,Wednesday,4,0.35,4.3,0.0,2700,0,0.0,0,0,8.0,0.908080808,True,0.558080808,4
2015-01-14,2,sewing,Wednesday,7,0.8,25.9,1150.0,10170,70,0.0,0,0,56.5,0.900144811,True,0.10014481099999994,4
2015-01-14,2,finishing,Wednesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.891723485,True,0.09172348499999994,3
2015-01-14,2,finishing,Wednesday,5,0.65,4.15,0.0,1440,0,0.0,0,0,15.0,0.864583333,True,0.214583333,3
2015-01-14,2,finishing,Wednesday,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.858143939,True,0.05814393899999992,3
2015-01-14,2,sewing,Wednesday,9,0.8,26.16,1232.0,10620,75,0.0,0,0,59.0,0.850502311,True,0.05050231099999991,3
2015-01-14,2,sewing,Wednesday,8,0.8,25.9,1218.0,10170,60,0.0,0,0,56.5,0.850136766,True,0.050136765999999944,3
2015-01-14,2,finishing,Wednesday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.837594697,True,0.037594696999999955,3
2015-01-14,2,finishing,Wednesday,3,0.8,4.15,0.0,1440,0,0.0,0,0,7.0,0.820833333,True,0.02083333300000001,3
2015-01-14,2,sewing,Wednesday,12,0.8,11.61,1159.0,2970,50,0.0,0,0,31.5,0.800313433,True,0.0003134329999999741,3
2015-01-14,2,sewing,Wednesday,6,0.8,11.61,972.0,5670,38,0.0,0,0,31.5,0.800246753,True,0.00024675299999998845,3
2015-01-14,2,sewing,Wednesday,1,0.8,26.16,1092.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-14,2,sewing,Wednesday,5,0.7,20.79,965.0,7320,0,0.0,0,0,58.0,0.700095563,True,9.556300000002071e-05,2
2015-01-14,2,finishing,Wednesday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.667329545,True,-0.13267045500000008,1
2015-01-14,2,sewing,Wednesday,4,0.6,22.4,816.0,5100,23,0.0,0,0,57.0,0.600369686,True,0.0003696859999999802,1
2015-01-14,2,sewing,Wednesday,10,0.5,22.4,947.0,3390,23,0.0,0,0,56.5,0.499980334,True,-1.966599999997376e-05,1
2015-01-14,2,sewing,Wednesday,11,0.35,14.61,838.0,7200,23,0.0,0,0,55.0,0.35003125,True,3.125000000003819e-05,1
2015-01-14,2,finishing,Wednesday,10,0.8,3.94,0.0,1260,0,0.0,0,0,8.0,0.332359307,True,-0.46764069300000005,1
2015-01-14,2,sewing,Wednesday,2,0.8,51.02,1086.0,4260,27,0.0,0,0,57.0,0.311207464,True,-0.48879253600000006,1
2015-01-14,2,finishing,Wednesday,2,0.8,3.94,0.0,1260,0,0.0,0,0,8.0,0.247316017,True,-0.5526839830000001,1
2015-01-15,3,finishing,Thursday,4,0.35,4.3,0.0,3600,0,0.0,0,0,20.0,0.988636364,True,0.638636364,4
2015-01-15,3,finishing,Thursday,10,0.8,3.94,0.0,3420,0,0.0,0,0,19.0,0.953110048,True,0.15311004799999994,4
2015-01-15,3,finishing,Thursday,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.884261364,True,0.08426136399999995,3
2015-01-15,3,finishing,Thursday,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,0.860653409,True,0.21065340899999996,3
2015-01-15,3,finishing,Thursday,9,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.858143939,True,0.05814393899999992,3
2015-01-15,3,sewing,Thursday,1,0.8,26.16,1160.0,10620,75,0.0,0,0,59.0,0.850502311,True,0.05050231099999991,3
2015-01-15,3,sewing,Thursday,8,0.8,25.9,1177.0,8970,60,0.0,0,0,56.5,0.850415628,True,0.05041562799999999,3
2015-01-15,3,sewing,Thursday,7,0.8,25.9,1281.0,10170,60,0.0,0,0,56.5,0.850136766,True,0.050136765999999944,3
2015-01-15,3,sewing,Thursday,9,0.8,26.16,1369.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-15,3,sewing,Thursday,6,0.8,11.61,1084.0,4950,38,0.0,0,0,31.5,0.80003139,True,3.13899999999645e-05,3
2015-01-15,3,sewing,Thursday,12,0.8,11.61,1216.0,4950,50,0.0,0,0,31.5,0.80003139,True,3.13899999999645e-05,3
2015-01-15,3,sewing,Thursday,5,0.7,20.79,391.0,10440,0,0.0,0,0,58.0,0.700060345,True,6.03450000000727e-05,2
2015-01-15,3,finishing,Thursday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.689299242,True,-0.11070075800000001,1
2015-01-15,3,sewing,Thursday,3,0.5,22.52,1102.0,10170,30,0.0,0,0,56.5,0.660683293,True,0.16068329299999995,1
2015-01-15,3,sewing,Thursday,4,0.65,22.52,872.0,10080,26,0.0,0,0,56.0,0.650130952,True,0.0001309520000000175,1
2015-01-15,3,finishing,Thursday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.606912879,True,-0.19308712100000003,1
2015-01-15,3,sewing,Thursday,10,0.6,22.52,1076.0,10170,23,0.0,0,0,56.5,0.600291767,True,0.00029176699999999833,1
2015-01-15,3,sewing,Thursday,11,0.5,14.89,917.0,9900,30,0.0,0,0,55.0,0.500025069,True,2.5068999999988684e-05,1
2015-01-15,3,sewing,Thursday,2,0.5,22.94,1044.0,9810,23,0.0,0,0,54.5,0.499998888,True,-1.112000000025315e-06,1
2015-01-17,3,finishing,Saturday,5,0.65,4.15,0.0,2700,0,0.0,0,0,15.0,0.98719697,True,0.33719696999999993,4
2015-01-17,3,finishing,Saturday,2,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,0.980909091,True,0.18090909099999997,4
2015-01-17,3,finishing,Saturday,10,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.974621212,True,0.17462121199999991,4
2015-01-17,3,finishing,Saturday,1,0.8,3.94,0.0,1440,0,0.0,0,0,8.0,0.884261364,True,0.08426136399999995,3
2015-01-17,3,finishing,Saturday,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,0.82680303,True,0.02680302999999995,3
2015-01-17,3,sewing,Saturday,6,0.8,11.41,1067.0,5490,63,0.0,0,0,30.5,0.800343766,True,0.0003437659999999676,3
2015-01-17,3,sewing,Saturday,12,0.8,11.61,1039.0,5670,63,0.0,0,0,31.5,0.800246753,True,0.00024675299999998845,3
2015-01-17,3,sewing,Saturday,7,0.8,25.9,1396.0,10170,50,0.0,0,0,56.5,0.800128721,True,0.0001287209999999428,3
2015-01-17,3,sewing,Saturday,8,0.8,25.9,1292.0,10170,50,0.0,0,0,56.5,0.800128721,True,0.0001287209999999428,3
2015-01-17,3,sewing,Saturday,1,0.8,48.68,171.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-17,3,sewing,Saturday,9,0.8,26.16,1128.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-17,3,sewing,Saturday,2,0.6,22.94,865.0,6570,23,0.0,0,0,56.5,0.77011398,True,0.17011398,2
2015-01-17,3,sewing,Saturday,4,0.7,22.52,825.0,10170,50,0.0,0,0,56.5,0.7005417,True,0.0005417000000000893,2
2015-01-17,3,finishing,Saturday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.675568182,True,-0.12443181800000003,1
2015-01-17,3,finishing,Saturday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.661837121,True,-0.13816287900000002,1
2015-01-17,3,sewing,Saturday,10,0.65,22.52,1163.0,9720,35,0.0,0,0,54.0,0.650198653,True,0.00019865299999999309,1
2015-01-17,3,sewing,Saturday,3,0.6,22.52,1140.0,10170,30,0.0,0,0,56.5,0.600291767,True,0.00029176699999999833,1
2015-01-17,3,sewing,Saturday,11,0.6,14.89,1027.0,10080,38,0.0,0,0,56.0,0.600273268,True,0.0002732680000000487,1
2015-01-17,3,finishing,Saturday,6,0.8,2.9,0.0,900,0,0.0,0,0,5.0,0.465757576,True,-0.33424242400000004,1
2015-01-17,3,sewing,Saturday,5,0.7,41.19,1052.0,10440,21,0.0,0,0,58.0,0.452012539,True,-0.24798746099999996,1
2015-01-17,3,finishing,Saturday,11,0.8,4.15,0.0,1260,0,0.0,0,0,7.0,0.313852814,True,-0.48614718600000006,1
2015-01-18,3,finishing,Sunday,5,0.6,4.15,0.0,1440,0,0.0,0,0,8.0,0.852793561,True,0.25279356100000006,3
2015-01-18,3,finishing,Sunday,11,0.65,4.15,0.0,2160,0,0.0,0,0,12.0,0.838383838,True,0.18838383800000003,3
2015-01-18,3,finishing,Sunday,6,0.8,2.9,0.0,1800,0,0.0,0,0,10.0,0.804848485,True,0.0048484849999999025,3
2015-01-18,3,sewing,Sunday,6,0.8,11.41,1140.0,5490,63,0.0,0,0,30.5,0.800343766,True,0.0003437659999999676,3
2015-01-18,3,sewing,Sunday,7,0.8,48.84,624.0,10170,50,0.0,0,0,56.5,0.800128721,True,0.0001287209999999428,3
2015-01-18,3,sewing,Sunday,8,0.8,25.9,1288.0,10170,38,0.0,0,0,56.5,0.800128721,True,0.0001287209999999428,3
2015-01-18,3,sewing,Sunday,9,0.8,26.16,1381.0,3660,50,0.0,0,0,59.0,0.800015009,True,1.5008999999954753e-05,3
2015-01-18,3,sewing,Sunday,4,0.7,22.52,882.0,10170,50,0.0,0,0,56.5,0.7005417,True,0.0005417000000000893,2
2015-01-18,3,sewing,Sunday,10,0.7,22.52,1002.0,10080,40,0.0,0,0,56.0,0.700094156,True,9.415600000006741e-05,2
2015-01-18,3,finishing,Sunday,7,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.692045455,True,-0.10795454500000001,1
2015-01-18,3,sewing,Sunday,12,0.8,26.87,585.0,5670,56,0.0,0,0,31.5,0.662255892,True,-0.13774410800000003,1
2015-01-18,3,sewing,Sunday,3,0.65,22.52,1138.0,10170,35,0.0,0,0,56.5,0.650416734,True,0.0004167339999999742,1
2015-01-18,3,sewing,Sunday,11,0.65,14.89,1140.0,10260,44,0.0,0,0,57.0,0.650299575,True,0.00029957499999999637,1
2015-01-18,3,sewing,Sunday,2,0.65,22.94,1025.0,10170,26,0.0,0,0,56.5,0.650243497,True,0.0002434969999999259,1
2015-01-18,3,finishing,Sunday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.639867424,True,-0.16013257600000008,1
2015-01-18,3,sewing,Sunday,5,0.6,20.4,1031.0,10440,30,0.0,0,0,58.0,0.600062696,True,6.269599999997322e-05,1
2015-01-18,3,finishing,Sunday,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,0.582045455,True,-0.217954545,1
2015-01-18,3,sewing,Sunday,1,0.8,49.1,1381.0,10350,24,0.0,0,0,57.5,0.403242161,True,-0.39675783900000006,1
2015-01-18,3,finishing,Sunday,10,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.235795455,True,-0.46420454499999997,1
2015-01-19,3,finishing,Monday,4,0.7,4.3,0.0,5040,0,0.0,0,0,28.0,0.977272727,True,0.27727272700000005,4
2015-01-19,3,finishing,Monday,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,0.964106061,True,0.16410606099999991,4
2015-01-19,3,finishing,Monday,5,0.65,4.15,0.0,1440,0,0.0,0,0,8.0,0.958901515,True,0.30890151499999996,4
2015-01-19,3,sewing,Monday,6,0.8,11.41,1028.0,4380,50,0.0,0,0,31.0,0.800358775,True,0.00035877499999992235,3
2015-01-19,3,sewing,Monday,8,0.8,25.9,1380.0,3630,50,0.0,0,0,56.5,0.800162602,True,0.00016260199999995617,3
2015-01-19,3,sewing,Monday,9,0.8,26.16,1196.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-19,3,finishing,Monday,12,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.793844697,True,-0.006155303000000001,2
2015-01-19,3,sewing,Monday,2,0.7,22.94,1006.0,10170,38,0.0,0,0,56.5,0.750517565,True,0.05051756500000004,2
2015-01-19,3,sewing,Monday,4,0.7,22.52,930.0,10260,63,0.0,0,0,57.0,0.750068049,True,0.05006804900000006,2
2015-01-19,3,sewing,Monday,3,0.7,22.52,1095.0,10170,50,0.0,0,0,56.5,0.750062751,True,0.050062751000000016,2
2015-01-19,3,sewing,Monday,10,0.7,22.52,938.0,10080,63,0.0,0,0,56.0,0.750057359,True,0.05005735900000008,2
2015-01-19,3,sewing,Monday,11,0.7,14.89,1484.0,10260,50,0.0,0,0,57.0,0.700170388,True,0.0001703880000000213,2
2015-01-19,3,finishing,Monday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.683806818,True,-0.11619318200000006,1
2015-01-19,3,sewing,Monday,5,0.65,20.4,1255.0,8280,35,0.0,0,0,58.0,0.650066445,True,6.644499999997056e-05,1
2015-01-19,3,sewing,Monday,7,0.8,48.84,1040.0,10260,30,0.0,0,0,57.0,0.576460393,True,-0.22353960700000008,1
2015-01-19,3,sewing,Monday,1,0.5,22.94,1492.0,10170,30,0.0,0,0,56.5,0.549969429,True,0.04996942900000001,1
2015-01-19,3,finishing,Monday,10,0.7,3.94,0.0,1440,0,0.0,0,0,8.0,0.538399621,True,-0.1616003789999999,1
2015-01-19,3,finishing,Monday,11,0.7,4.15,0.0,1440,0,0.0,0,0,8.0,0.409545455,True,-0.29045454499999995,1
2015-01-19,3,sewing,Monday,12,0.35,15.26,1111.0,6120,23,0.0,0,0,34.0,0.35021836,True,0.00021836000000002853,1
2015-01-20,3,finishing,Tuesday,5,0.7,4.15,0.0,1440,0,0.0,0,0,8.0,1.033570076,True,0.333570076,4
2015-01-20,3,sewing,Tuesday,6,0.8,11.41,1047.0,5580,63,0.0,0,0,31.0,0.800261486,True,0.00026148599999997746,3
2015-01-20,3,sewing,Tuesday,8,0.8,25.9,1434.0,10170,50,0.0,0,0,56.5,0.800128721,True,0.0001287209999999428,3
2015-01-20,3,sewing,Tuesday,9,0.8,26.16,399.0,10620,63,0.0,0,0,59.0,0.800117103,True,0.00011710300000000728,3
2015-01-20,3,sewing,Tuesday,4,0.7,22.52,983.0,10260,63,0.0,0,0,57.0,0.750068049,True,0.05006804900000006,2
2015-01-20,3,sewing,Tuesday,10,0.7,22.52,1108.0,10080,63,0.0,0,0,56.0,0.750057359,True,0.05005735900000008,2
2015-01-20,3,sewing,Tuesday,3,0.7,22.52,1134.0,8460,50,0.0,0,0,57.0,0.750037968,True,0.050037968000000044,2
2015-01-20,3,sewing,Tuesday,2,0.7,22.94,1363.0,10260,50,0.0,0,0,57.0,0.750031898,True,0.050031898000000075,2
2015-01-20,3,finishing,Tuesday,9,0.8,3.94,0.0,1800,0,0.0,0,0,10.0,0.72830303,True,-0.07169697000000008,2
2015-01-20,3,sewing,Tuesday,11,0.7,14.89,1501.0,10260,50,0.0,0,0,57.0,0.700170388,True,0.0001703880000000213,2
2015-01-20,3,sewing,Tuesday,5,0.7,20.4,1352.0,10260,50,0.0,0,0,57.0,0.700063796,True,6.379600000006036e-05,2
2015-01-20,3,finishing,Tuesday,8,0.8,2.9,0.0,1440,0,0.0,0,0,8.0,0.639867424,True,-0.16013257600000008,1
2015-01-20,3,sewing,Tuesday,12,0.5,15.26,1352.0,3720,23,0.0,0,0,34.0,0.500290419,True,0.00029041900000004173,1
2015-01-20,3,sewing,Tuesday,7,0.35,22.94,1450.0,10080,30,0.0,0,0,56.0,0.400332792,True,0.050332792000000015,1
2015-01-20,3,finishing,Tuesday,11,0.7,4.15,0.0,2700,0,0.0,0,0,15.0,0.362666667,True,-0.33733333299999996,1
2015-01-21,3,finishing,Wednesday,4,0.75,4.3,0.0,6000,0,0.0,0,0,20.0,0.978525641,True,0.22852564099999995,4
2015-01-21,3,finishing,Wednesday,2,0.7,3.94,0.0,5100,0,0.0,0,0,17.0,0.912202112,True,0.21220211200000005,4
2015-01-21,3,sewing,Wednesday,4,0.75,22.52,825.0,10080,94,0.0,0,0,56.0,0.900556277,True,0.15055627699999996,4
2015-01-21,3,sewing,Wednesday,6,0.8,11.61,916.0,5760,75,0.0,0,0,89.0,0.850410511,True,0.050410510999999936,3
2015-01-21,3,finishing,Wednesday,9,0.8,3.94,0.0,2400,0,0.0,0,0,8.0,0.827147436,True,0.027147435999999914,3
2015-01-21,3,sewing,Wednesday,8,0.8,25.9,562.0,7470,38,0.0,0,0,56.5,0.800436542,True,0.0004365419999999842,3
2015-01-21,3,sewing,Wednesday,2,0.7,22.94,1422.0,10500,60,0.0,0,0,57.0,0.800415742,True,0.10041574200000003,3
2015-01-21,3,sewing,Wednesday,10,0.7,22.52,1206.0,10080,75,0.0,0,0,56.0,0.800020563,True,0.10002056300000006,3
2015-01-21,3,finishing,Wednesday,5,0.7,4.15,0.0,2400,0,0.0,0,0,8.0,0.758173077,True,0.05817307700000007,2
2015-01-21,3,sewing,Wednesday,5,0.7,20.4,1404.0,10440,50,0.0,0,0,58.0,0.750344828,True,0.050344828000000064,2
2015-01-21,3,sewing,Wednesday,3,0.7,22.52,1139.0,10260,63,0.0,0,0,57.0,0.750068049,True,0.05006804900000006,2
2015-01-21,3,sewing,Wednesday,11,0.7,14.89,1735.0,10260,50,0.0,0,0,57.0,0.700170388,True,0.0001703880000000213,2
2015-01-21,3,sewing,Wednesday,1,0.65,22.94,1595.0,10260,34,0.0,0,0,57.0,0.700029771,True,0.050029770999999945,2
2015-01-21,3,sewing,Wednesday,12,0.6,15.26,1245.0,6360,23,0.0,0,0,34.0,0.60017284,True,0.00017284000000006294,1
2015-01-21,3,finishing,Wednesday,8,0.8,2.9,0.0,2400,0,0.0,0,0,8.0,0.594871795,True,-0.20512820500000006,1
2015-01-21,3,sewing,Wednesday,9,0.8,54.56,757.0,4140,29,0.0,0,0,58.0,0.520237649,True,-0.279762351,1
2015-01-21,3,finishing,Wednesday,1,0.65,3.94,0.0,2400,0,0.0,0,0,8.0,0.505128205,True,-0.14487179500000003,1
2015-01-21,3,sewing,Wednesday,7,0.5,22.52,1720.0,10080,23,0.0,0,0,56.0,0.500241342,True,0.00024134200000003325,1
2015-01-21,3,finishing,Wednesday,11,0.7,4.15,0.0,2700,0,0.0,0,0,9.0,0.470769231,True,-0.22923076899999995,1
2015-01-22,4,finishing,Thursday,7,0.6,3.94,0.0,6000,0,0.0,0,0,10.0,0.957638889,True,0.35763888900000007,4
2015-01-22,4,finishing,Thursday,10,0.75,3.94,0.0,8400,0,0.0,0,0,14.0,0.940701058,True,0.19070105800000003,4
2015-01-22,4,sewing,Thursday,4,0.75,22.52,759.0,10080,81,0.0,0,0,56.0,0.849983766,True,0.09998376600000003,3
2015-01-22,4,sewing,Thursday,2,0.7,22.94,1510.0,10620,60,0.0,0,0,57.0,0.800302791,True,0.10030279100000006,3
2015-01-22,4,sewing,Thursday,6,0.8,11.61,955.0,6360,63,0.0,0,0,32.0,0.800191989,True,0.000191988999999948,3
2015-01-22,4,sewing,Thursday,10,0.75,22.52,1328.0,10080,55,0.0,0,0,56.0,0.800020563,True,0.05002056300000002,3
2015-01-22,4,sewing,Thursday,1,0.7,22.94,1384.0,12180,63,0.0,0,0,57.0,0.750162367,True,0.050162367000000097,2
2015-01-22,4,sewing,Thursday,3,0.7,22.52,1244.0,10260,63,0.0,0,0,57.0,0.750068049,True,0.05006804900000006,2
2015-01-22,4,finishing,Thursday,5,0.7,4.15,0.0,9000,0,0.0,0,0,15.0,0.742901235,True,0.04290123500000009,2
2015-01-22,4,sewing,Thursday,5,0.7,20.4,1480.0,10440,40,0.0,0,0,58.0,0.700250784,True,0.0002507840000000039,2
2015-01-22,4,sewing,Thursday,11,0.7,14.89,1863.0,10260,50,0.0,0,0,57.0,0.700170388,True,0.0001703880000000213,2
2015-01-22,4,finishing,Thursday,4,0.75,4.3,0.0,9000,0,0.0,0,0,15.0,0.670216049,True,-0.07978395100000002,1
2015-01-22,4,finishing,Thursday,1,0.7,3.94,0.0,15000,0,0.0,0,0,25.0,0.649662222,True,-0.050337777999999944,1
2015-01-22,4,finishing,Thursday,2,0.7,3.94,0.0,15000,0,0.0,0,0,25.0,0.649662222,True,-0.050337777999999944,1
2015-01-22,4,finishing,Thursday,6,0.8,2.9,0.0,4800,0,0.0,0,0,8.0,0.626822917,True,-0.173177083,1
2015-01-22,4,sewing,Thursday,12,0.6,15.26,1492.0,6960,23,0.0,0,0,34.0,0.600436426,True,0.0004364260000000453,1
2015-01-22,4,sewing,Thursday,7,0.6,22.52,1859.0,10260,23,0.0,0,0,57.0,0.60041361,True,0.0004136100000000642,1
2015-01-22,4,sewing,Thursday,8,0.8,40.99,980.0,10770,30,0.0,0,0,56.5,0.555500132,True,-0.244499868,1
2015-01-22,4,sewing,Thursday,9,0.5,29.12,970.0,10440,30,0.0,0,0,58.0,0.500547544,True,0.0005475440000000109,1
2015-01-22,4,finishing,Thursday,3,0.7,3.94,0.0,12000,0,0.0,0,0,20.0,0.460578704,True,-0.23942129599999995,1
2015-01-22,4,finishing,Thursday,8,0.8,2.9,0.0,4800,0,0.0,0,0,8.0,0.397743056,True,-0.40225694400000006,1
2015-01-22,4,finishing,Thursday,12,0.6,4.08,0.0,5400,0,0.0,0,0,9.0,0.327407407,True,-0.272592593,1
2015-01-24,4,finishing,Saturday,5,0.7,4.15,0.0,2700,0,0.0,0,0,15.0,0.966666667,True,0.2666666670000001,4
2015-01-24,4,finishing,Saturday,10,0.75,3.94,0.0,1800,0,0.0,0,0,10.0,0.937242424,True,0.18724242400000002,4
2015-01-24,4,finishing,Saturday,8,0.8,2.9,0.0,1620,0,0.0,0,0,9.0,0.910521886,True,0.1105218859999999,4
2015-01-24,4,sewing,Saturday,2,0.75,22.94,1606.0,10260,94,0.0,0,0,57.0,0.90064806,True,0.15064805999999997,4
2015-01-24,4,sewing,Saturday,4,0.75,22.52,727.0,10260,94,0.0,0,0,57.0,0.900321106,True,0.15032110600000004,4
2015-01-24,4,finishing,Saturday,11,0.75,4.15,0.0,1800,0,0.0,0,0,10.0,0.896022727,True,0.14602272699999996,3
2015-01-24,4,finishing,Saturday,3,0.75,3.94,0.0,1440,0,0.0,0,0,8.0,0.895454545,True,0.145454545,3
2015-01-24,4,finishing,Saturday,7,0.65,3.94,0.0,2160,0,0.0,0,0,12.0,0.870580808,True,0.22058080800000002,3
2015-01-24,4,finishing,Saturday,12,0.7,4.08,0.0,1620,0,0.0,0,0,9.0,0.858585859,True,0.158585859,3
2015-01-24,4,sewing,Saturday,1,0.7,22.94,1472.0,10260,75,0.0,0,0,57.0,0.800643806,True,0.100643806,3
